id,category,pdf,page,char_count,comet_qe,labse_cos,bertscore_xlmr_f1,source_en,target_es
d81596fb6a181887,abrasive_metering_valves,ZVP-PC-0110-00.pdf,2,19,0.6950,0.7332,0.9004,INTRODUCTION Scope.,ALCANCE DE LA INTRODUCCIÓN.
d828028059c9f0f0,abrasive_metering_valves,ZVP-PC-0110-00.pdf,2,109,0.8711,0.9610,0.9436,"These instructions cover the installation, operation and maintenance of the PanBlast™ Junior Plana NPT Valve.","Estas instrucciones cubren la instalación, operación y mantenimiento de la válvula Panblast™ Junior Plana NPT."
1fe7461aeee0aad8,abrasive_metering_valves,ZVP-PC-0110-00.pdf,2,12,0.8060,0.9217,0.8842,Application.,Aplicación.
9f6e0dc20604e72e,abrasive_metering_valves,ZVP-PC-0110-00.pdf,2,166,0.8386,0.9372,0.9305,The PanBlast™ Junior Plana NPT Valve is designed to suit a multitude of abrasive media from mineral abrasives such as Garnet to metallic abrasives such as Steel Grit.,"La válvula Panblast™ Junior Plana NPT está diseñada para adaptarse a una multitud de medios abrasivos, desde abrasivos minerales como granate hasta abrasivos metálicos como steel grit."
7fc3b8100e2e83d9,abrasive_metering_valves,ZVP-PC-0110-00.pdf,2,175,0.7234,0.9356,0.9128,INSTALLATION Depressurize and disconnect the air supply from the blast machine and drain the abrasive media from the Blast Pot ensuring that all threads are clean of abrasive.,INSTALACIÓN Despresurizar y desconectar el suministro de aire de la máquina de explosión y drenar el medio abrasivo del tolva asegurando que todos los hilos estén limpios de abrasivo.
982ba07800f1b7b2,abrasive_metering_valves,ZVP-PC-0110-00.pdf,2,78,0.6917,0.9133,0.8975,Disconnect the lower Pusher Line hose at the existing abrasive metering valve.,Desconecte la manguera inferior del haz Pusher Line en la válvula de medición de áridos existente.
09e5042627471a20,abrasive_metering_valves,ZVP-PC-0110-00.pdf,2,141,0.8614,0.9355,0.9171,Remove the existing abrasive valve including pipe fittings and inspect the condition of the rubber hose Pusher Line and replace if necessary.,"Retire la válvula abrasiva existente, incluyendo los accesorios de tubería, e inspeccione el estado de la manguera de goma Pusher Line y reemplacela si es necesario."
66965400bd3c597e,abrasive_metering_valves,ZVP-PC-0110-00.pdf,2,59,0.7326,0.8913,0.8835,Screw the Junior Plana Valve onto the existing pipe nipple.,Atornillar la válvula Junior Plana en el niple de tubo dosificador existente.
79a3dc7daecabb65,abrasive_metering_valves,ZVP-PC-0110-00.pdf,2,122,0.8430,0.8988,0.9154,"Ensure that the threads are free of abrasive and debris, use thread sealant to ensure that an air tight joint is achieved.","Asegúrese de que los hilos estén libres de abrasivos y desechos, utilice sellador de hilo para asegurar que se obtenga una junta de aire firme."
68c6af55d9845ff5,abrasive_metering_valves,ZVP-PC-0110-00.pdf,2,107,0.8498,0.8845,0.8976,Ensure that the valve arrangement is positioned allow unobstructed movement the metering adjustment handle.,Asegúrese de que la disposición de la válvula permita el movimiento sin obstáculos de la manija de ajuste de medición.
45fbff0bb28b956b,abrasive_metering_valves,ZVP-PC-0110-00.pdf,3,156,0.6804,0.9461,0.8955,"Fit the Pusher Line hose barb fitting to the supply air end of the lower “T” piece fitting (client supply), use thread sealant to ensure an air tight joint.","Ajuste el barretero de la barra de manguera de Pusher Line al extremo de suministro de aire del ajuste de pieza ""T"" inferior (suministro del cliente), utilice sellador de rosca para asegurar una junta de aire firme."
f39142bf02f77080,abrasive_metering_valves,ZVP-PC-0110-00.pdf,3,104,0.7482,0.9309,0.8966,Push the Pusher Line hose onto the hose barb fitting and tighten the two bolt hose clamp on to the hose.,Empuje la manguera Pusher Line sobre la fijación de la barra de la manguera y apriete los dos tornillos de la abrazadera de la manguera.
23b36f23739deed9,abrasive_metering_valves,ZVP-PC-0110-00.pdf,3,123,0.7840,0.9275,0.8947,"Fit the screwed hose coupling to the discharge end of the lower “T” piece, use thread sealant to ensure an air tight joint.","Ajuste el acoplamiento de manguera atornillado al extremo de descarga de la pieza ""T"" inferior y utilice sellador de rosca para asegurar una junta de aire firme."
d37d2d8a46b33b6b,abrasive_metering_valves,ZVP-PC-0110-00.pdf,3,76,0.6669,0.9080,0.8967,Refit the blast hose ensuring that the coupling Safety Lock Pins are fitted.,Refite la manguera de voladura asegurando que los pasadores de bloqueo de seguridad del acoplamiento estén instalados.
455be345c9b982ca,abrasive_metering_valves,ZVP-PC-0110-00.pdf,3,260,0.8304,0.9082,0.9200,"OPERATING INSTRUCTIONS The Junior Plana Valve is fully CLOSED when the metering handle is positioned in a parallel line to the abrasive inlet feed port, the fully OPEN position can be obtained by moving the metering handle either side of the parallel position.",INSTRUCCIONES DE OPERACIÓN La válvula Júnior Plana está completamente cerrada cuando el mango de medición se coloca en una línea paralela al puerto de entrada abrasivo. La posición totalmente abierta se obtiene moviendo el mango de medición a ambos lados de la posición paralela.
af4b0afe8fe394b0,abrasive_metering_valves,ZVP-PC-0110-00.pdf,3,107,0.7394,0.9056,0.9289,"To set the correct abrasive feed on the valve, have a suitably experienced person assist in the adjustment.","Para establecer el pienso abrasivo correcto en la válvula, tenga a una persona con experiencia adecuada para ayudar en el ajuste."
a7fd76cff7fc9a24,abrasive_metering_valves,ZVP-PC-0110-00.pdf,3,246,0.7911,0.9105,0.9121,"Point the nozzle at a test piece, deactivate the safety lock on the Deadman Handle and depress the lever, have the person assist in slowly moving the control handle from the CLOSED position toward the OPEN position in small incremental movements.","Apunta la boquilla a una probeta, desactiva el bloqueo de seguridad del mango de Deadman y presiona la palanca, permite que la persona ayude a mover lentamente el mango de control desde la posición CERRADA hacia la posición ABIERTA en pequeños movimientos incrementales."
c71fd222f0d08a66,abrasive_metering_valves,ZVP-PC-0110-00.pdf,3,118,0.6701,0.9221,0.9137,Allow the abrasive feed to stabilize at each position and ascertain whether a correct blast mixture has been achieved.,Permitir que el pienso abrasivo se estabilice en cada posición y verificar si se ha logrado una mezcla de voladura correcta.
67c3c5e3e84b3ec3,abrasive_metering_valves,ZVP-PC-0110-00.pdf,3,132,0.7523,0.9176,0.9143,The valve opening is correct when the flow from the Blast Nozzle slightly discolors when viewed from a light contrasting background.,La apertura de la válvula es correcta cuando el flujo de la boquilla de explosión se decolora ligeramente cuando se observa desde un fondo de contraste de luz.
a4aca78c89b93521,abrasive_metering_valves,ZVP-PC-0110-00.pdf,3,221,0.8033,0.8967,0.9204,"If no discoloration is evident and there is a high pitched sound from the Blast Nozzle, the abrasive media feed is too lean and the abrasive media flow needs to be increased by further opening the valve’s metering handle.","Si no hay decoloración evidente y hay un sonido de alto tono de la boquilla de explosión, la alimentación de medios abrasivos es demasiado ligera y el flujo de medios abrasivos necesita aumentarse mediante una mayor apertura de la manija de medición de la válvula."
c8436e8b6ac1d871,abrasive_metering_valves,ZVP-PC-0110-00.pdf,3,140,0.7905,0.8869,0.9295,If the feed to the Blast Nozzle is erratic and surging then the abrasive media feed is too rich and the abrasive flow needs to be decreased.,"Si la alimentación a la boquilla de explosión es errática y creciente, entonces la alimentación de medios abrasivos es excesivamente rica y el flujo abrasivo debe reducirse."
3ba9ea2a690a23e2,abrasive_metering_valves,ZVP-PC-0110-00.pdf,3,9,0.8764,0.8634,0.8501,WARNING !,¡Aviso!
327f3b6a0a52f105,abrasive_metering_valves,ZVP-PC-0110-00.pdf,3,79,0.8554,0.9239,0.8972,THE COMPRESSED AIR SOURCE MUST ISOLATED BEFORE PERFORMING ANY MAINTENANCE WORK.,LA FUENTE DE AIRE COMPRIMIDO DEBE AISLARSE ANTES DE REALIZAR CUALQUIER TRABAJO DE MANTENIMIENTO.
ea5271d66a1c6bd7,abrasive_metering_valves,ZVP-PC-0110-00.pdf,3,51,0.8763,0.8684,0.8945,FAILING TO DO SO MAY CAUSE SERIOUS INJURY OR DEATH.,NO HACERLO PUEDE CAUSAR LESIONES GRAVES O LA MUERTE.
8f9d6c40557c6348,abrasive_metering_valves,ZVP-PC-0110-00.pdf,3,89,0.8035,0.8990,0.9265,Inspection of the Control Plate can be done with the valve in place on the blast machine.,La inspección de la placa de control se puede realizar con la válvula en su lugar en la máquina de explosión.
8a2d13470692ee23,abrasive_metering_valves,ZVP-PC-0110-00.pdf,3,112,0.7366,0.8941,0.9064,Ensure the blast machine has been completely depressurized and that the compressed air supply has been isolated.,Asegúrese de que la máquina de voladura ha sido completamente despresurizada y que el suministro de aire comprimido ha sido aislado.
21de590a9997bc10,abrasive_metering_valves,ZVP-PC-0110-00.pdf,3,50,0.8608,0.9493,0.9132,Remove the metering handle from the Control Plate.,Retire el mango de medición de la placa de control.
ceee17f23a2f7748,abrasive_metering_valves,ZVP-PC-0110-00.pdf,3,179,0.8131,0.9170,0.9104,Undo the 4 bolts on the valve assembly which allows the lower body assembly to drop away from the Upper Body allowing easy inspection of the Control Plate and replace if required.,"Deshacer los 4 tornillos del conjunto de válvulas que permiten que el conjunto inferior del cuerpo se desplace del cuerpo superior, lo cual facilita la inspección de la Placa de Control y reemplazar si es necesario."
bcda8bd2dfff534c,abrasive_metering_valves,ZVP-PC-0110-00.pdf,3,122,0.7448,0.9345,0.9032,With the lower body assembly removed inspect the discharge nipple and “T” piece assembly for wear and replace if required.,"Con el conjunto inferior del cuerpo retirado, inspeccione el pezón de descarga y el conjunto de la pieza ""T"" para el desgaste y reemplace si es necesario."
5467853d0f618c3e,abrasive_metering_valves,ZVP-PC-0110-00.pdf,3,34,0.5416,0.7736,0.9198,TROUBLE SHOOTING No abrasive flow.,No hay flujo de abrasivo.
45e686fe2890dc10,abrasive_metering_valves,ZVP-PC-0110-00.pdf,3,14,0.4059,0.5323,0.8384,Damp abrasive.,Abrasivo de la lámpara.
9567c310fe78f1a4,abrasive_metering_valves,ZVP-PC-0110-00.pdf,3,86,0.7090,0.9261,0.9030,"Depressurize the blast machine, and remove the metering handle from the Control Plate.",Despresurizar la máquina de explosión y quitar el mango de medición de la placa de control.
6bc16cc572ebe90f,abrasive_metering_valves,ZVP-PC-0110-00.pdf,3,201,0.8262,0.9005,0.9090,"Undo the 4 bolts on the valve assembly which allows the lower body assembly to drop away from the Upper Body allowing easy inspection, clean and remove any damp abrasive media and reassemble the valve.","Deshacer los 4 tornillos del conjunto de válvulas que permiten que el conjunto inferior del cuerpo se desplace del cuerpo superior, lo que facilita la inspección, la limpieza y la eliminación de cualquier medio abrasivo húmedo, y luego volver a montar la válvula."
03a098f6a1cb4db5,abrasive_metering_valves,ZVP-PC-0110-00.pdf,3,21,0.8786,0.8900,0.9147,Obstruction in valve.,Obstrucción en la válvula.
7e16bc0111980593,abrasive_metering_valves,ZVP-PC-0110-00.pdf,3,85,0.7105,0.9323,0.9020,Depressurize the blast machine and remove the metering handle from the Control Plate.,Despresurizar la máquina de explosión y quitar el mango de medición de la placa de control.
3076d19d00223b43,abrasive_metering_valves,ZVP-PC-0110-00.pdf,3,24,0.8359,0.8003,0.9195,Irregular abrasive flow.,Flujo abrasivo desigual.
32daad7bb7e18d28,abrasive_metering_valves,ZVP-PC-0110-00.pdf,3,284,0.7802,0.9121,0.9162,"Incorrect adjustment of the abrasive media valve may cause irregular abrasive flow, check the metering plate setting as outlined in section A high degree of fines in the abrasive mix can cause “Rat Holing” leading to erratic abrasive feed, check the abrasive and replace if necessary.","El ajuste incorrecto de la válvula de medios abrasivos puede causar un flujo abrasivo irregular. Compruebe el ajuste de la placa de medición, tal como se describe en la sección A. Un alto grado de finos en la mezcla abrasiva puede causar ""Rat Holing"", lo que conduce a una alimentación abrasiva errática. Compruebe el abrasivo y reemplace si es necesario."
27a1221ceabbcac9,abrasive_metering_valves,ZVP-PC-0110-00.pdf,3,26,0.8802,0.9348,0.9112,Refer section 6.1.1 above.,Véase la sección 6.1.1 mencionada anteriormente.
1fa78200d0ca2c6e,abrasive_metering_valves,ZVP-PC-0110-00.pdf,3,134,0.7254,0.9148,0.9093,Abrasive media is not free flowing; this will require adjustment of the Pusher Line Ball Valve to improve flow from the blast machine.,Los medios abrasivos no son de flujo libre; esto requerirá el ajuste de la válvula de bola del línea de empuje para mejorar el flujo de la máquina de explosión.
6393a18a3d39327a,abrasive_metering_valves,ZVP-PC-0110-00.pdf,3,25,0.8697,0.8594,0.9035,Air leakage at the Valve.,Fuga de aire en la válvula.
ce0ae0f7f236feca,abrasive_metering_valves,ZVP-PC-0110-00.pdf,3,60,0.8349,0.9113,0.9002,Check the body clamping bolts have been tightened correctly.,Compruebe que los pernos de sujeción del cuerpo están apretados correctamente.
dda6c7b4da3fc82f,abrasive_metering_valves,ZVP-PC-0110-00.pdf,3,31,0.7662,0.9201,0.9297,No abrasive or air from nozzle.,No abrasivo ni aire desde la boquilla.
b819a461423b7545,abrasive_metering_valves,ZVP-PC-0110-00.pdf,3,117,0.6327,0.8656,0.8949,"Obstruction at the Blast Nozzle, depressurize blast machine and remove the nozzle from the Nozzle Holder and inspect.","Obstrucción en la boquilla de explosión. Despresurizar la máquina de explosión y retirar la boquilla del titular de la boquilla, luego inspeccionar."
d84a8be64ec52de2,abrasive_metering_valves,ZVP-PC-0110-00.pdf,4,368,0.5422,0.9350,0.8907,"Junior Plana NPT Valve Assembly Stock Code Description Weight Junior Plana NPT Valve 2.60kg (5.73lbs) Junior Plana NPT Valve Parts Listing Item Stock Code Description Qty 5/16"" UNC Nut Spring Washer Flat Washer Lower Body - NPT Control Plate Nylon Washer O-Ring Rubber Gasket Upper Body - NPT Hex Head Bolt Spring Handle Spring Pin Junior Plana NPT Valve Exploded View","Junior Plana NPT Asamblea de Valvula Código de Stock Descripción Peso Junior Plana NPT Valvula 2.60kg (5.73lbs) Lista de Partes de la Valvula Código de Stock Descripción Cantidad 5/16"" UNC Washer Llave de Presión Plana Cuerpo Inferior - NPT Placa de Control Washer de Nylon Orificio de Goma Goma Superior - NPT Nudo de Tuerca de Diamante de Hexágono Llave de Presión Plancha de Manilla Pin de Presión Junior Plana NPT Desglose de la Valvula"
51b749b181eca249,abrasive_metering_valves,ZVP-PC-0111-00.pdf,1,64,0.7741,0.8809,0.9344,SECTION GENERAL INFORMATION INTRODUCTION INSTALLATION Manual No.,SECCIÓN DE INFORMACIÓN GENERAL. INTRODUCCIÓN. MANUAL DE INSTALACIÓN. NO.
7264b13f8626ee8f,abrasive_metering_valves,ZVP-PC-0111-00.pdf,2,272,0.8280,0.9575,0.9410,GENERAL INFORMATION Pan Abrasives Group Notice to Purchasers and Users All products and equipment designed and manufactured by Pan Abrasives are intended for use by experienced users of abrasive blasting equipment and its associated operations and abrasive blasting media.,INFORMACIÓN GENERAL Pan Abrasives Group Aviso a Compradores y Usuarios Todos los productos y equipos diseñados y fabricados por Pan Abrasives están destinados al uso por usuarios experimentados de equipos de voladura abrasiva y sus operaciones asociadas y medios de voladura abrasiva.
